,spread_favorite,over_under_line,favorite_win,favorite_home,fav_elev_change,fav_temp_dif,fav_humidity_diff,fav_wind_diff,fav_rank_diff
9200,-3.0,45.5,True,True,0.0,0.0,0.0,0.0,-13.0
9201,-4.5,49.0,True,True,0.0,0.0,0.0,0.0,3.0
9202,-3.0,37.5,True,True,0.0,0.0,0.0,0.0,-3.0
9203,-5.5,46.0,True,True,0.0,0.0,0.0,0.0,-4.0
9204,-13.0,46.0,True,True,0.0,0.0,0.0,0.0,14.0
9205,-4.5,46.0,True,False,-317.94,-0.3703703703703667,-6.059947299077728,9.061728395061726,24.0
9206,-9.0,47.5,True,True,0.0,0.0,0.0,0.0,11.0
9207,-2.5,45.5,True,True,0.0,0.0,0.0,0.0,-18.0
9208,-3.0,45.5,True,False,-182.7,18.454545454545453,-67.18181818181819,-8.402597402597403,20.0
9209,-11.0,41.5,True,True,0.0,0.0,0.0,0.0,-4.0
9210,-2.0,46.0,False,True,0.0,0.0,0.0,0.0,10.0
9211,-7.0,48.5,True,True,0.0,0.0,0.0,0.0,26.0
9212,-2.0,50.0,True,False,-103.4,-20.154761904761894,0.8275862068965552,3.904761904761905,14.0
9213,-7.0,43.0,True,True,0.0,0.0,0.0,0.0,4.0
9214,-3.0,43.0,False,False,-181.9,24.94936708860759,-7.604460093896713,-0.6835443037974684,1.0
9215,-3.0,41.0,True,True,0.0,0.0,0.0,0.0,6.0
9216,-8.0,44.5,False,True,0.0,0.0,0.0,0.0,5.0
9217,-7.0,41.0,True,True,0.0,0.0,0.0,0.0,-8.0
9218,-5.5,42.5,True,False,-41.9,-7.521739130434781,4.9455236486486465,-0.9347826086956524,-24.0
9219,-7.0,54.0,True,True,0.0,0.0,0.0,0.0,-7.0
9220,-2.0,39.0,True,False,-372.8,-6.490196078431366,37.25418569254185,4.098039215686274,10.0
9221,-6.0,38.0,True,True,0.0,0.0,0.0,0.0,-10.0
9222,-6.0,45.0,False,True,0.0,0.0,0.0,0.0,3.0
9223,-2.5,53.0,True,True,0.0,0.0,0.0,0.0,-1.0
9224,-3.0,42.0,False,False,-98.14,-5.6702127659574435,-6.2370689655172376,0.7553191489361701,20.0
9225,-3.0,44.5,True,False,7.000000000000001,19.4,-1.740808154350205,-6.539999999999999,6.0
9226,-2.5,42.5,True,False,-74.6,-37.0,14.205633802816898,3.0,-19.0
9227,-6.0,40.0,True,False,282.2,11.670454545454547,-82.38461538461539,-3.613636363636364,6.0
9228,-1.0,43.0,True,False,-205.8,-24.359550561797754,0.907444668008054,2.5168539325842696,-4.0
9229,-4.5,40.5,True,True,0.0,0.0,0.0,0.0,8.0
9230,-1.0,44.5,True,True,0.0,0.0,0.0,0.0,14.0
9231,-3.0,41.5,False,False,0.2999999999999998,19.178082191780824,13.401755136986294,-7.4520547945205475,23.0
9232,-5.0,40.5,True,True,0.0,0.0,0.0,0.0,-1.0
9233,-12.0,45.0,True,True,0.0,0.0,0.0,0.0,-21.0
9234,-10.5,42.5,True,True,0.0,0.0,0.0,0.0,6.0
9235,-3.5,49.0,True,True,0.0,0.0,0.0,0.0,4.0
9236,-2.0,48.5,True,False,170.0,-30.024691358024697,-3.4788732394366235,1.938271604938272,6.0
9237,-10.5,47.0,True,False,-139.6,27.50666666666667,-67.97014925373135,-9.48,11.0
9238,-7.0,45.0,True,False,1586.8,4.0394736842105265,-9.590909090909092,-7.578947368421053,8.0
9239,-4.5,37.5,False,True,0.0,0.0,0.0,0.0,-26.0
9240,-8.0,38.5,True,True,0.0,0.0,0.0,0.0,-9.0
9241,-7.0,44.5,True,True,0.0,0.0,0.0,0.0,7.0
9242,-10.0,45.5,False,False,-262.79999999999995,4.189873417721522,-5.045982142857142,5.835443037974683,3.0
9243,-7.5,52.5,True,True,0.0,0.0,0.0,0.0,1.0
9244,-2.5,45.5,True,True,0.0,0.0,0.0,0.0,8.0
9245,-1.0,42.0,True,False,3.0000000000000013,7.432432432432434,0.4867070895522403,-2.851351351351352,1.0
9246,-6.5,41.0,True,True,0.0,0.0,0.0,0.0,-2.0
9247,-2.0,38.0,True,False,161.9,-22.836734693877553,10.41644461362771,8.673469387755103,-12.0
9248,-2.5,38.0,False,True,0.0,0.0,0.0,0.0,9.0
9249,-7.5,37.5,True,False,231.0,-27.511627906976738,-1.8709677419354875,10.488372093023257,1.0
9250,-3.0,41.0,True,False,-106.3,-43.0,13.236363636363642,15.0,7.0
9251,-2.0,37.5,True,True,0.0,0.0,0.0,0.0,10.0
9252,-6.0,48.0,True,False,160.4,22.240506329113927,-64.94202898550725,-9.49367088607595,-11.0
9253,-2.0,45.5,False,True,0.0,0.0,0.0,0.0,-13.0
9254,-7.5,45.0,True,True,0.0,0.0,0.0,0.0,-12.0
9255,-3.0,44.5,True,False,-81.80000000000003,3.640449438202253,-64.57142857142857,-1.4831460674157304,-1.0
9256,-1.0,48.0,True,False,125.4,0.2857142857142918,-55.0,-1.4285714285714286,-21.0
9257,-13.5,44.0,True,True,0.0,0.0,0.0,0.0,13.0
9258,-7.0,43.0,True,False,-90.6,5.670454545454548,-6.68598524762909,8.386363636363637,16.0
9259,-14.0,41.5,True,True,0.0,0.0,0.0,0.0,1.0
9260,-5.0,43.5,True,True,0.0,0.0,0.0,0.0,2.0
9261,-16.5,47.5,True,True,0.0,0.0,0.0,0.0,12.0
9262,-5.0,40.0,True,False,-219.8,-7.906976744186046,1.2916666666666643,17.13953488372093,4.0
9263,-10.0,46.0,False,True,0.0,0.0,0.0,0.0,20.0
9264,-3.5,44.0,True,False,44.19999999999999,18.861111111111114,-60.82758620689656,-6.166666666666668,4.0
9265,-8.0,38.0,True,True,0.0,0.0,0.0,0.0,11.0
9266,-10.0,48.5,True,True,0.0,0.0,0.0,0.0,10.0
9267,-5.0,38.0,False,False,368.2,6.4883720930232585,-70.5,-8.511627906976743,-7.0
9268,-2.5,53.5,True,True,0.0,0.0,0.0,0.0,-13.0
9269,-7.0,38.0,True,True,0.0,0.0,0.0,0.0,-5.0
9270,-2.0,47.0,False,False,103.4,22.975,-65.47887323943662,-9.1375,-14.0
9271,-4.5,48.0,True,True,0.0,0.0,0.0,0.0,3.0
9272,-3.0,43.5,False,False,-262.79999999999995,12.723684210526313,-11.079365079365084,-11.105263157894735,21.0
9273,-1.5,39.5,False,False,-1602.4,45.375,20.87076861808045,1.916666666666666,4.0
9274,-6.5,43.0,True,True,0.0,0.0,0.0,0.0,1.0
9275,-5.5,47.5,False,False,90.0,5.414634146341463,21.224810400866748,-7.951219512195122,-2.0
9276,-13.5,43.5,True,True,0.0,0.0,0.0,0.0,2.0
9277,-9.0,41.5,True,True,0.0,0.0,0.0,0.0,1.0
9278,-2.0,45.0,True,True,0.0,0.0,0.0,0.0,8.0
9279,-3.0,41.0,False,True,0.0,0.0,0.0,0.0,1.0
9280,-9.0,48.0,True,False,153.6,12.346666666666666,11.238229755178914,0.13333333333333286,24.0
9281,-3.0,43.5,True,True,0.0,0.0,0.0,0.0,7.0
9282,-9.5,41.0,True,True,0.0,0.0,0.0,0.0,-14.0
9283,-3.0,47.0,False,True,0.0,0.0,0.0,0.0,22.0
9284,-7.0,44.5,True,False,331.2,12.024390243902438,-53.41935483870968,-6.609756097560974,-11.0
9285,-4.5,43.5,True,False,-172.79999999999995,26.482352941176465,-0.3628180039138869,-0.9294117647058826,15.0
9286,-2.5,51.5,True,True,0.0,0.0,0.0,0.0,17.0
9287,-4.0,42.0,True,False,-161.3,-14.271428571428574,-2.729761904761901,1.4285714285714288,2.0
9288,-1.0,47.5,False,True,0.0,0.0,0.0,0.0,-15.0
9289,-6.0,46.5,True,True,0.0,0.0,0.0,0.0,-7.0
9290,-4.5,48.5,True,True,0.0,0.0,0.0,0.0,2.0
9291,-3.0,40.0,True,True,0.0,0.0,0.0,0.0,-13.0
9292,-1.0,45.5,False,True,0.0,0.0,0.0,0.0,20.0
9293,-2.5,40.5,False,False,-43.90000000000001,-26.116279069767447,2.31782945736434,4.209302325581397,-2.0
9294,-2.5,38.5,True,False,28.599999999999994,2.946666666666665,-1.2920673076923066,13.76,25.0
9295,-6.0,40.5,False,True,0.0,0.0,0.0,0.0,12.0
9296,-6.0,43.0,True,True,0.0,0.0,0.0,0.0,13.0
9297,-3.5,36.5,True,True,0.0,0.0,0.0,0.0,-11.0
9298,-2.5,42.0,False,False,192.3,26.588235294117645,-64.89473684210526,-7.9411764705882355,11.0
9299,-1.0,40.5,False,False,1609.1,19.8,-10.556835637480797,-9.72,-17.0
9300,-10.5,48.0,False,False,-15.599999999999998,19.346666666666664,7.4172421008579255,-5.866666666666667,12.0
9301,-3.0,40.5,True,False,-1384.1,37.375,-49.91935483870968,-9.083333333333334,5.0
9302,-5.0,43.5,True,True,0.0,0.0,0.0,0.0,7.0
9303,-1.0,47.0,False,False,226.9,-17.099999999999994,15.555555555555555,7.1,-22.0
9304,-4.0,40.0,True,True,0.0,0.0,0.0,0.0,1.0
9305,-1.0,47.5,True,False,49.0,-12.975609756097562,30.157568238213397,8.390243902439027,-17.0
9306,-2.5,52.5,True,False,342.3,6.346666666666664,9.161365219410264,-8.866666666666667,2.0
9307,-3.0,46.0,True,False,-161.6,3.728571428571428,10.145833333333343,-5.571428571428571,1.0
9308,-7.5,40.0,True,False,-0.8999999999999999,-3.585365853658537,-0.12354124748490848,-10.951219512195122,-9.0
9309,-2.5,44.5,True,True,0.0,0.0,0.0,0.0,-21.0
9310,-12.5,42.5,True,True,0.0,0.0,0.0,0.0,-6.0
9311,-10.5,39.0,True,True,0.0,0.0,0.0,0.0,-17.0
9312,-6.5,42.0,True,False,190.5,-6.1111111111111125,7.728021978021985,-7.092592592592593,13.0
9313,-3.0,46.5,True,True,0.0,0.0,0.0,0.0,-18.0
9314,-3.5,39.5,True,True,0.0,0.0,0.0,0.0,-12.0
9315,-16.5,47.0,True,True,0.0,0.0,0.0,0.0,7.0
9316,-7.0,49.5,True,False,-314.24,7.012987012987011,8.247170935080405,-1.5454545454545454,10.0
9317,-13.5,41.0,True,True,0.0,0.0,0.0,0.0,-2.0
9318,-8.5,41.0,True,False,-56.40000000000001,-57.11627906976744,15.401041666666664,5.209302325581397,-20.0
9319,-5.5,52.0,True,True,0.0,0.0,0.0,0.0,-17.0
9320,-3.0,39.5,True,True,0.0,0.0,0.0,0.0,-11.0
9321,-5.5,46.0,True,False,138.9,-20.97560975609756,11.47538200339558,4.390243902439025,-22.0
9322,-4.0,43.0,False,False,-4.6,-7.892857142857146,0.6617492096944062,-8.767857142857142,3.0
9323,-7.5,42.5,True,False,-35.9,-30.099999999999994,4.4761904761904745,4.1,-1.0
9324,-11.0,47.5,True,True,0.0,0.0,0.0,0.0,24.0
9325,-5.5,37.0,True,True,0.0,0.0,0.0,0.0,-1.0
9326,-4.5,47.0,False,True,0.0,0.0,0.0,0.0,9.0
9327,-3.5,43.5,False,False,-90.1,-37.0,7.271428571428572,2.0,-5.0
9328,-10.0,46.5,True,True,0.0,0.0,0.0,0.0,-10.0
9329,-3.0,39.0,True,True,0.0,0.0,0.0,0.0,-13.0
9330,-11.0,43.5,True,True,0.0,0.0,0.0,0.0,8.0
9331,-8.0,45.5,True,False,-353.3,37.482352941176465,-72.53424657534245,-9.929411764705883,8.0
9332,-10.0,46.0,True,True,0.0,0.0,0.0,0.0,-10.0
9333,-2.5,40.0,True,True,0.0,0.0,0.0,0.0,18.0
9334,-6.0,49.0,False,False,-2.2,-0.7078651685393282,1.9863013698630143,2.7752808988764044,-7.0
9335,-8.0,38.0,False,True,0.0,0.0,0.0,0.0,6.0
9336,-3.5,41.0,True,False,-160.4,-34.27142857142857,-2.6062206572769924,7.428571428571429,11.0
9337,-4.5,41.0,False,False,-57.9,-25.766233766233768,-0.09978678038379483,6.896103896103897,-12.0
9338,-17.0,43.5,True,True,0.0,0.0,0.0,0.0,25.0
9339,-13.5,38.5,True,True,0.0,0.0,0.0,0.0,6.0
9340,-5.0,38.5,True,True,0.0,0.0,0.0,0.0,26.0
9341,-6.0,44.5,True,False,27.200000000000006,15.658536585365852,-21.703932832523193,-5.085365853658537,1.0
9342,-7.0,43.0,True,True,0.0,0.0,0.0,0.0,-20.0
9343,-5.5,41.5,True,True,0.0,0.0,0.0,0.0,-3.0
9344,-7.5,44.5,True,True,0.0,0.0,0.0,0.0,-19.0
9345,-3.0,37.5,False,True,0.0,0.0,0.0,0.0,-4.0
9346,-8.0,40.0,False,True,0.0,0.0,0.0,0.0,2.0
9347,-5.0,44.5,True,True,0.0,0.0,0.0,0.0,20.0
9348,-2.5,41.5,True,False,-175.2,37.90909090909091,-3.8209876543209873,-3.3636363636363638,-12.0
9349,-8.5,44.0,False,True,0.0,0.0,0.0,0.0,5.0
9350,-6.5,48.0,False,True,0.0,0.0,0.0,0.0,-30.0
9351,-8.0,39.5,True,True,0.0,0.0,0.0,0.0,-3.0
9352,-6.5,47.5,True,True,0.0,0.0,0.0,0.0,3.0
9353,-2.5,40.0,False,False,-317.04,-40.0,-3.3333333333333286,16.0,15.0
9354,-13.5,48.5,True,True,0.0,0.0,0.0,0.0,9.0
9355,-5.5,46.5,True,True,0.0,0.0,0.0,0.0,-5.0
9356,-7.0,40.5,False,True,0.0,0.0,0.0,0.0,25.0
9357,-7.5,46.0,True,True,0.0,0.0,0.0,0.0,27.0
9358,-3.0,39.0,False,False,-262.8,-21.66666666666667,-5.333333333333329,0.33333333333333337,-7.0
9359,-1.0,44.5,True,True,0.0,0.0,0.0,0.0,3.0
9360,-2.5,43.0,True,False,-4.9,-23.30232558139535,-9.110962566844911,-1.5348837209302315,16.0
9361,-10.0,50.0,False,True,0.0,0.0,0.0,0.0,15.0
9362,-6.0,49.5,True,True,0.0,0.0,0.0,0.0,28.0
9363,-6.0,46.5,True,True,0.0,0.0,0.0,0.0,7.0
9364,-1.0,43.5,False,False,-174.1,13.272727272727264,15.482857142857142,1.0606060606060606,11.0
9365,-3.5,48.0,False,True,0.0,0.0,0.0,0.0,8.0
9366,-2.0,43.5,False,True,0.0,0.0,0.0,0.0,5.0
9367,-6.5,45.0,True,True,0.0,0.0,0.0,0.0,-1.0
9368,-3.0,42.5,True,True,0.0,0.0,0.0,0.0,-17.0
9369,-3.5,41.0,False,False,-128.7,-7.014705882352942,1.009953161592506,3.647058823529412,18.0
9370,-2.5,42.5,True,True,0.0,0.0,0.0,0.0,-1.0
9371,-7.5,39.0,True,True,0.0,0.0,0.0,0.0,-4.0
9372,-1.0,47.5,True,False,33.19999999999999,4.303030303030297,-67.60344827586206,-7.909090909090909,8.0
9373,-7.0,44.0,False,True,0.0,0.0,0.0,0.0,13.0
9374,-6.5,47.5,True,False,-42.2,-2.382352941176464,-2.3477777777777646,2.382352941176471,17.0
9375,-1.0,43.0,True,True,0.0,0.0,0.0,0.0,-1.0
9376,-6.0,48.0,False,True,0.0,0.0,0.0,0.0,12.0
9377,-3.5,41.0,False,False,169.5,3.8125,-13.840000000000005,8.78125,-15.0
9378,-3.0,46.5,False,False,2.8,21.41428571428571,9.774705581157193,0.5714285714285712,19.0
9379,-6.0,48.5,True,True,0.0,0.0,0.0,0.0,6.0
9380,-4.5,52.0,False,True,0.0,0.0,0.0,0.0,5.0
9381,-3.0,43.0,False,True,0.0,0.0,0.0,0.0,-1.0
9382,-10.0,51.0,True,True,0.0,0.0,0.0,0.0,27.0
9383,-13.5,43.5,True,True,0.0,0.0,0.0,0.0,5.0
9384,-2.0,44.5,False,False,-18.3,31.84507042253521,2.5100154083204838,3.9859154929577465,7.0
9385,-2.0,45.0,False,False,-56.40000000000001,8.632911392405063,14.010351966873705,3.5063291139240507,22.0
9386,-5.5,44.0,True,True,0.0,0.0,0.0,0.0,-4.0
9387,-3.0,42.0,True,True,0.0,0.0,0.0,0.0,20.0
9388,-7.5,41.5,True,False,140.0,7.142857142857139,2.1267605633802877,1.8571428571428568,6.0
9389,-5.5,44.0,True,True,0.0,0.0,0.0,0.0,3.0
9390,-4.5,42.5,True,True,0.0,0.0,0.0,0.0,-11.0
9391,-3.0,41.0,True,True,0.0,0.0,0.0,0.0,-4.0
9392,-2.5,45.5,False,False,-149.4,-0.9113924050632888,-8.893868450390187,-3.0,-6.0
9393,-6.5,45.5,True,True,0.0,0.0,0.0,0.0,29.0
9394,-16.5,41.0,False,True,0.0,0.0,0.0,0.0,15.0
9395,-3.0,46.0,True,True,0.0,0.0,0.0,0.0,-2.0
9396,-7.5,49.0,True,True,0.0,0.0,0.0,0.0,3.0
9397,-5.5,53.0,True,True,0.0,0.0,0.0,0.0,-10.0
9398,-1.0,40.0,True,True,0.0,0.0,0.0,0.0,-6.0
9399,-6.5,44.0,False,True,0.0,0.0,0.0,0.0,-5.0
9400,-7.0,55.0,False,False,159.6,6.845070422535216,-69.76271186440678,-11.014084507042252,12.0
9401,-2.5,44.0,True,True,0.0,0.0,0.0,0.0,15.0
9402,-5.5,46.0,True,True,0.0,0.0,0.0,0.0,8.0
9403,-1.5,54.0,False,True,0.0,0.0,0.0,0.0,1.0
9404,-5.5,39.0,True,False,152.2,5.6835443037974605,-68.98571428571428,-8.848101265822784,-10.0
9405,-10.0,39.0,False,True,0.0,0.0,0.0,0.0,6.0
9406,-1.0,55.0,True,False,-360.9,11.985294117647056,6.656778558417897,-2.352941176470588,6.0
9407,-7.5,48.5,True,True,0.0,0.0,0.0,0.0,-6.0
9408,-3.0,51.0,False,True,0.0,0.0,0.0,0.0,7.0
9409,-2.5,44.5,True,True,0.0,0.0,0.0,0.0,7.0
9410,-3.5,51.5,True,False,-5.9,-1.0,-15.838235294117643,7.0,21.0
9411,-6.5,50.5,True,True,0.0,0.0,0.0,0.0,24.0
9412,-10.5,46.0,True,True,0.0,0.0,0.0,0.0,-2.0
9413,-7.5,40.5,True,True,0.0,0.0,0.0,0.0,18.0
9414,-3.0,41.5,False,False,179.9,10.414285714285713,-8.033548387096772,-4.428571428571429,15.0
9415,-8.5,43.5,True,True,0.0,0.0,0.0,0.0,-7.0
9416,-2.5,43.5,True,True,0.0,0.0,0.0,0.0,9.0
9417,-3.0,46.0,True,True,0.0,0.0,0.0,0.0,-3.0
9418,-3.5,52.5,False,True,0.0,0.0,0.0,0.0,18.0
9419,-3.5,40.0,True,False,282.2,4.470588235294116,-72.33333333333333,-4.0,1.0
9420,-1.0,48.0,False,True,0.0,0.0,0.0,0.0,1.0
9421,-3.5,53.5,True,False,1346.3000000000004,5.7272727272727275,-17.59701492537313,-5.740259740259741,10.0
9422,-10.5,49.5,True,True,0.0,0.0,0.0,0.0,27.0
9423,-7.5,50.5,True,False,49.0,-15.28125,7.8533333333333255,-2.34375,4.0
9424,-3.0,40.5,False,True,0.0,0.0,0.0,0.0,4.0
9425,-3.5,57.0,True,True,0.0,0.0,0.0,0.0,-10.0
9426,-3.5,48.0,False,True,0.0,0.0,0.0,0.0,1.0
9427,-1.0,43.0,True,True,0.0,0.0,0.0,0.0,1.0
9428,-5.0,52.0,True,True,0.0,0.0,0.0,0.0,14.0
9429,-3.5,45.5,True,True,0.0,0.0,0.0,0.0,-25.0
9430,-1.0,50.0,False,False,-25.40000000000001,21.15714285714286,-70.24590163934427,-10.371428571428572,-9.0
9431,-3.0,44.5,False,False,190.5,12.487179487179489,3.8516129032258135,-1.4615384615384617,11.0
9432,-6.5,47.5,True,True,0.0,0.0,0.0,0.0,5.0
9433,-7.0,43.5,True,True,0.0,0.0,0.0,0.0,19.0
9434,-6.0,38.5,False,False,-4.900000000000006,-3.7368421052631646,9.830769230769237,2.052631578947368,1.0
9435,-3.0,48.0,True,True,0.0,0.0,0.0,0.0,-9.0
9436,-5.5,51.5,True,True,0.0,0.0,0.0,0.0,13.0
9437,-1.5,45.0,True,False,-0.8999999999999999,12.544303797468352,-1.4686700767263543,-7.632911392405063,25.0
9438,-10.0,43.5,True,True,0.0,0.0,0.0,0.0,11.0
9439,-1.0,44.5,False,False,-161.9,-10.608695652173914,2.108108108108105,-6.282608695652174,11.0
9440,-2.5,43.5,True,False,135.4,6.487179487179488,-6.599999999999994,-2.4615384615384617,-5.0
9441,-3.5,59.5,True,True,0.0,0.0,0.0,0.0,16.0
9442,-7.5,40.5,False,False,-214.2,35.24324324324324,6.997115384615384,-3.0675675675675684,4.0
9443,-2.5,47.5,True,True,0.0,0.0,0.0,0.0,2.0
9444,-7.0,50.0,True,False,1567.2,-43.28125,-23.674029850746273,-1.34375,21.0
9445,-3.0,39.0,False,False,156.4,-2.8048780487804947,-71.125,-9.24390243902439,-4.0
9446,-1.0,47.0,False,True,0.0,0.0,0.0,0.0,-21.0
9447,-10.5,40.5,True,True,0.0,0.0,0.0,0.0,-14.0
9448,-1.5,49.5,False,True,0.0,0.0,0.0,0.0,-8.0
9449,-3.0,57.0,True,True,0.0,0.0,0.0,0.0,16.0
9450,-9.0,46.5,True,True,0.0,0.0,0.0,0.0,-15.0
9451,-1.0,42.5,True,False,-1236.0,19.179487179487182,-45.80597014925373,-9.217948717948717,-16.0
9452,-8.0,52.0,True,False,-41.6,-6.28125,-0.6646153846153879,-2.34375,1.0
9453,-5.0,45.0,False,True,0.0,0.0,0.0,0.0,6.0
9454,-3.5,45.0,True,False,-263.7,-23.573333333333334,-4.712121212121211,14.533333333333333,26.0
9455,-3.0,47.0,True,False,-275.2,17.0,14.7125,8.0,12.0
9456,-1.0,48.5,True,False,153.29999999999995,-12.291139240506332,-3.356490384615384,-2.6582278481012658,20.0
9457,-3.5,42.5,False,True,0.0,0.0,0.0,0.0,21.0
9458,-7.0,43.5,True,True,0.0,0.0,0.0,0.0,-13.0
9459,-3.5,52.5,True,True,0.0,0.0,0.0,0.0,12.0
9460,-2.5,49.0,False,True,0.0,0.0,0.0,0.0,-16.0
9461,-6.5,56.0,True,True,0.0,0.0,0.0,0.0,3.0
9462,-1.0,40.5,False,False,-103.4,-17.154761904761898,0.8275862068965552,3.904761904761905,12.0
9463,-4.0,53.0,True,True,0.0,0.0,0.0,0.0,22.0
9464,-7.5,45.0,True,True,0.0,0.0,0.0,0.0,-4.0
9465,-8.5,47.5,True,True,0.0,0.0,0.0,0.0,18.0
9466,-3.5,51.0,True,False,-225.3,-3.0,-0.3414634146341484,8.0,-5.0
9467,-2.5,53.5,False,True,0.0,0.0,0.0,0.0,3.0
9468,-7.5,57.0,True,True,0.0,0.0,0.0,0.0,16.0
9469,-8.5,53.0,True,True,0.0,0.0,0.0,0.0,10.0
9470,-1.0,44.0,True,False,-57.9,-8.944444444444443,-0.3382352941176521,1.625,8.0
9471,-3.5,55.0,True,True,0.0,0.0,0.0,0.0,-2.0
9472,-8.5,42.5,True,True,0.0,0.0,0.0,0.0,5.0
9473,-2.5,44.0,False,False,174.4,1.4871794871794892,-1.7081081081080995,3.5384615384615383,-14.0
9474,-2.5,40.0,True,True,0.0,0.0,0.0,0.0,-4.0
9475,-3.0,48.0,False,True,0.0,0.0,0.0,0.0,-3.0
9476,-13.5,44.5,True,False,153.6,-10.291139240506332,-1.3411057692307649,4.341772151898734,14.0
9477,-1.5,44.0,False,False,0.5999999999999999,24.4,3.6742398930838505,-0.5399999999999991,-16.0
9478,-5.0,56.0,True,True,0.0,0.0,0.0,0.0,21.0
9479,-1.5,46.5,False,True,0.0,0.0,0.0,0.0,-14.0
9480,-1.0,48.0,False,True,0.0,0.0,0.0,0.0,-1.0
9481,-1.5,57.0,False,False,-43.0,8.478260869565219,-57.351351351351354,-6.934782608695652,-3.0
9482,-3.0,43.0,True,True,0.0,0.0,0.0,0.0,1.0
9483,-4.5,47.5,True,True,0.0,0.0,0.0,0.0,13.0
9484,-7.5,51.5,True,False,-26.899999999999977,8.189873417721524,1.2861751152073708,3.8354430379746822,13.0
9485,-6.0,55.5,True,True,0.0,0.0,0.0,0.0,13.0
9486,-10.5,38.0,True,False,-45.0,7.333333333333336,-1.1152368758002638,1.0133333333333336,-6.0
9487,-1.5,46.5,False,True,0.0,0.0,0.0,0.0,-7.0
9488,-1.0,46.5,False,True,0.0,0.0,0.0,0.0,2.0
9489,-4.5,40.5,False,True,0.0,0.0,0.0,0.0,10.0
9490,-3.5,51.0,True,True,0.0,0.0,0.0,0.0,-7.0
9491,-6.5,47.0,False,False,158.5,2.0394736842105274,-0.02089864158829613,-8.578947368421053,13.0
9492,-3.5,51.0,False,True,0.0,0.0,0.0,0.0,-2.0
9493,-7.5,45.5,False,True,0.0,0.0,0.0,0.0,5.0
9494,-10.5,50.0,True,False,-36.2,-2.714285714285708,17.024390243902445,14.571428571428573,14.0
9495,-7.0,38.0,False,True,0.0,0.0,0.0,0.0,-11.0
9496,-10.0,51.0,True,True,0.0,0.0,0.0,0.0,4.0
9497,-5.5,49.5,False,False,-82.04000000000002,-30.670212765957444,0.7669632925472741,5.75531914893617,28.0
9498,-3.0,48.0,True,True,0.0,0.0,0.0,0.0,-20.0
9499,-11.0,48.5,True,True,0.0,0.0,0.0,0.0,3.0
9500,-6.0,53.5,True,False,185.9,-33.0246913580247,-3.958904109589042,5.938271604938271,17.0
9501,-7.5,44.5,True,True,0.0,0.0,0.0,0.0,-8.0
9502,-16.5,49.5,True,True,0.0,0.0,0.0,0.0,-6.0
9503,-3.0,45.0,False,True,0.0,0.0,0.0,0.0,17.0
9504,-3.0,49.0,True,True,0.0,0.0,0.0,0.0,12.0
9505,-4.5,41.0,False,True,0.0,0.0,0.0,0.0,12.0
9506,-3.5,50.0,False,True,0.0,0.0,0.0,0.0,2.0
9507,-6.5,44.0,True,True,0.0,0.0,0.0,0.0,1.0
9508,-2.5,44.0,True,True,0.0,0.0,0.0,0.0,-21.0
9509,-4.0,48.0,False,False,-37.90000000000001,17.093023255813957,-61.625,-5.8604651162790695,8.0
9510,-1.0,50.0,True,True,0.0,0.0,0.0,0.0,-14.0
9511,-4.0,47.0,True,False,-359.7,28.50666666666667,2.52985074626865,-1.4800000000000004,-4.0
9512,-7.5,46.5,False,True,0.0,0.0,0.0,0.0,18.0
9513,-7.0,56.5,True,True,0.0,0.0,0.0,0.0,-4.0
9514,-3.0,53.5,True,True,0.0,0.0,0.0,0.0,-6.0
9515,-3.0,40.5,True,False,46.6,-22.194444444444446,-3.854460093896705,3.083333333333333,-13.0
9516,-3.0,63.5,True,True,0.0,0.0,0.0,0.0,11.0
9517,-7.0,40.0,True,True,0.0,0.0,0.0,0.0,12.0
9518,-3.0,43.0,True,False,-39.0,30.333333333333336,-71.63636363636364,-10.986666666666665,-8.0
9519,-11.5,61.5,True,True,0.0,0.0,0.0,0.0,-1.0
9520,-13.0,46.5,True,False,-22.3,10.039473684210527,2.0681818181818135,-4.578947368421053,25.0
9521,-3.5,48.0,True,True,0.0,0.0,0.0,0.0,22.0
9522,-1.5,54.5,True,True,0.0,0.0,0.0,0.0,-11.0
9523,-4.5,49.0,True,True,0.0,0.0,0.0,0.0,25.0
9524,-14.0,43.0,True,True,0.0,0.0,0.0,0.0,2.0
9525,-1.0,46.5,True,False,-44.1,1.3466666666666642,1.4120636323464453,-7.586666666666666,-10.0
9526,-3.0,47.5,False,False,1244.5,-3.4933333333333323,-16.712573496155592,-2.4800000000000004,15.0
9527,-9.0,52.5,True,True,0.0,0.0,0.0,0.0,-3.0
9528,-3.0,46.5,False,True,0.0,0.0,0.0,0.0,5.0
9529,-3.0,36.5,False,False,171.0,-21.511627906976738,0.021126760563376482,3.4883720930232567,7.0
9530,-13.0,42.0,True,True,0.0,0.0,0.0,0.0,4.0
9531,-3.5,42.5,True,True,0.0,0.0,0.0,0.0,-15.0
9532,-7.5,51.5,False,False,155.4,-0.0246913580246968,-74.0,-0.061728395061728385,1.0
9533,-10.5,40.5,True,True,0.0,0.0,0.0,0.0,12.0
9534,-3.5,52.0,False,False,-216.1,33.301886792452834,10.33513857916534,8.471698113207548,13.0
9535,-3.0,52.5,False,True,0.0,0.0,0.0,0.0,-3.0
